0	3
70.3891	48.0729	-1.04361	-0.13491
46.569	5.99389	0.934357	-0.118912
68.3222	86.7395	-0.822566	-0.31281
70.7892	88.1644	-0.13364	-0.0988987
69.0901	86.8665	-1.34434	-0.375284
69.8146	86.4204	-0.522611	-0.841487
12.9535	55.5966	-1.20479	0.62422
69.2159	89.2237	-0.94056	0.125779
71.1642	48.0108	-0.892284	0.0932938
69.6105	17.9374	-0.817604	-0.127868
45.6258	8.44429	0.692644	-0.469888
68.7564	88.0406	-1.31018	-0.190669
69.4164	87.9109	-1.2742	0.499425
13.7351	55.3971	-0.5178	0.704977
45.4321	6.5756	0.805922	-0.181086
70.2826	87.5937	0.149717	0.120044
70.0071	86.9592	0.0907253	0.753316
13.2524	55.0131	0.449635	0.655378
69.9862	88.0141	-0.689819	0.673006
99.9897	61.2364	-0.515781	0.27323
69.9842	16.992	-0.789177	0.284109
4	37
8.81151	86.8861	1.04822	-0.28607
65.7414	86.5754	-1.12659	0.0137464
69.6146	45.9378	-0.999259	0.0372074
66.2093	86.078	-1.00866	0.052357
66.6973	86.602	-1.08282	0.285911
70.6408	86.6635	-0.694659	-0.0356065
8.0446	87.1052	0.855094	-0.295688
68.2799	85.5975	-0.940172	-0.0480901
66.8974	87.7018	-0.987549	-0.301708
67.2799	85.7586	-1.06436	-0.0291901
6.07153	88.0687	0.932806	-0.280179
68.006	86.1497	-0.71955	0.0626087
97.8133	62.8552	-0.996205	-0.134199
69.3472	47.9977	-1.03354	-0.0330241
47.4027	6.32928	0.748365	0.598704
67.4123	86.3427	-0.915128	-0.308552
70.2105	88.1708	-0.812587	0.125587
68.0598	86.9038	-0.926377	0.202338
69.1226	85.6679	-0.755584	-0.65011
11.9208	56.1594	-0.863732	0.607791
68.2351	89.261	-1.0008	-0.00805854
70.2239	48.0298	-0.972631	-0.0175219
68.6811	17.9339	-0.983394	0.057874
46.4579	8.06732	0.942478	-0.240513
67.7524	87.5405	-0.80034	-0.644005
68.7622	87.4967	-0.236158	-0.804967
13.3085	56.307	-0.447345	0.930312
46.2194	6.16719	0.89036	-0.341307
70.2983	87.4942	1.99986	-0.0237174
69.561	86.7288	-0.636102	-0.628583
13.062	55.5545	-0.260339	0.728656
69.3843	87.9293	-0.509412	-0.572746
99.3177	61.7213	-0.734978	0.605892
70.1195	17.4686	0.621987	0.532193
100.089	62.8347	-0.32852	-0.0840328
69.9696	87.3885	-1.52083	-1.29887
99.9802	63.5369	-0.990325	-0.308809
5	42
9.71026	86.3656	0.773095	-0.67544
64.6294	86.5457	-1.10038	-0.0745533
68.61	45.9817	-1.00794	0.0370421
65.2546	86.2012	-0.923305	0.179743
65.6709	86.8547	-1.03084	0.137443
70.3693	86.947	1.04645	-1.70439
8.94154	86.8549	0.850063	-0.423451
67.3217	85.5788	-0.980828	0.0359809
65.9241	87.4155	-0.942639	-0.219256
66.1549	85.5988	-1.12819	-0.00324135
7.00726	87.8133	0.863757	-0.4451
67.2627	86.2918	-0.77692	-0.016573
96.8143	62.7209	-1.00039	-0.134404
68.3205	47.9896	-1.02207	0.00636214
48.101	7.02314	0.685566	0.730346
66.6068	86.1101	-0.748311	-0.406893
69.9136	88.9576	-0.399454	0.19685
67.2951	86.8824	-0.751452	0.11668
68.3436	85.3725	-0.792588	0.262637
11.1713	56.8416	-0.518008	0.814881
67.229	89.2408	-1.0086	-0.0257537
69.2373	48.0086	-0.994873	-0.0176215
67.6832	17.9875	-1.00594	0.0343889
47.4392	7.96234	1.00038	-0.00755095
66.7459	87.256	-1.00827	-0.326217
68.0249	87.2111	-0.950179	-0.00617097
13.0081	57.2948	-0.13549	1.02595
47.1107	6.16886	0.821064	0.412596
70.9762	87.6413	0.000638936	-0.118736
68.6094	86.1836	-1.13591	-0.455335
12.9516	56.4196	-0.00290445	0.941818
68.522	87.8942	-0.964085	0.115311
98.5934	62.3888	-0.716183	0.701363
70.6758	17.8645	-0.113761	-0.0156398
99.4538	62.7732	-0.717216	0.015639
69.0136	86.7995	-0.3574	-0.561676
98.9899	63.2813	-1.08395	-0.119297
70.4068	87.6243	1.90679	-0.603462
69.4203	86.2118	-1.37647	-0.761023
69.9132	87.0499	-1.88844	-0.658635
4.98914	87.0007	-0.542971	0.779803
69.9827	87.5612	-0.86394	-1.80378
6	46
10.4372	85.6446	0.696681	-0.748009
63.5432	86.4236	-1.06878	-0.164216
67.6009	46.0026	-1.00971	0.00696835
64.298	86.3567	-1.03587	0.0512042
64.565	86.8809	-1.05709	0.193906
70.4759	86.3001	-0.446493	0.0139902
9.73126	86.2891	0.740896	-0.658051
66.4611	85.5774	-0.641964	-0.0235543
65.062	87.2944	-0.834281	-0.152131
65.0101	85.7421	-1.09112	0.273965
7.81091	87.2465	0.825711	-0.520745
66.4183	86.3512	-0.908768	0.151393
95.8136	62.5865	-1.00093	-0.134427
67.3008	47.9969	-1.0181	0.00645782
48.8295	7.72037	0.948036	0.522342
65.8095	85.6105	-1.00001	-0.567233
69.2445	88.7519	-0.854956	-0.358436
66.4484	87.0755	-0.980024	0.204732
67.5398	85.3568	-0.79513	-0.0262848
10.9334	57.7684	-0.051654	0.983303
66.2197	89.2145	-1.00962	-0.0261669
68.2389	47.999	-1.00075	-0.00360958
66.6749	18.0046	-1.00946	0.00333016
48.3873	8.02765	0.683991	0.26454
65.7778	86.7089	-0.88817	-0.726009
67.1057	87.3091	-0.869521	0.157958
12.9635	58.3236	0.0129378	1.0267
47.8557	6.7698	0.696177	0.704553
71.7232	87.904	0.337248	0.181291
67.4327	86.1178	-1.36328	0.014928
12.9755	57.3902	0.0338318	0.987792
67.5422	88.0061	-0.986227	0.11245
97.6812	62.7109	-1.14715	-0.125319
70.524	17.7676	-0.0578696	0.0370608
98.6512	62.8362	-0.876695	0.121124
67.9996	86.4441	-0.949969	-0.308024
97.9946	63.3167	-0.883958	0.1804
70.293	87.0094	-0.784558	-0.167698
68.3656	85.7202	-1.00638	-0.221288
68.8254	86.337	-0.900137	-0.191842
5.16988	86.9024	0.531222	-0.539132
68.6628	87.365	-1.09068	-0.143667
69.5275	86.2114	-1.86282	0.144863
69.8219	88.0591	-1.94831	-0.451753
69.9948	85.9631	-0.0417601	-0.837529
70.0006	88.3346	0.0284777	1.9998
7	54
10.972	84.8172	0.271786	-0.942166
62.4893	86.2295	-1.0367	-0.217962
66.591	46.0035	-1.00995	-0.00270208
63.272	86.4626	-1.00306	0.199313
63.467	87.1481	-1.08697	0.310566
70.4252	85.6488	0.00525862	-0.656043
10.4471	85.5937	0.70194	-0.714651
65.674	85.6424	-0.867133	0.105907
64.2459	87.0647	-0.845304	-0.307546
63.9952	86.0574	-0.96154	0.329202
8.72972	86.9351	0.912517	-0.33256
65.5286	86.5307	-0.935961	0.228362
94.8126	62.4521	-1.001	-0.13443
66.2908	48.023	-0.953371	0.198023
49.7398	8.32349	0.676956	0.778509
65.0829	85.3903	-0.289036	0.152873
68.3906	88.2849	-0.838281	-0.540331
65.3999	87.283	-1.05874	0.211109
66.726	85.3853	-0.872346	-0.0850126
10.9565	58.7654	0.0508765	1.0043
65.21	89.1891	-1.00976	-0.0246353
67.2369	47.9986	-1.00281	0.00103321
65.7575	18.2718	-0.812637	0.532339
49.008	8.43261	0.717272	0.494863
64.963	85.9442	-0.755864	-0.68487
66.1985	87.4457	-0.958021	0.106822
13.2513	59.2514	0.550762	0.819154
48.5446	7.49677	0.682832	0.739905
71.7474	87.9284	-0.267166	-0.209025
66.1619	86.2487	-1.11426	0.236604
12.9981	58.3839	0.00982377	0.995008
66.5619	88.1321	-0.974496	0.13857
96.597	62.5482	-1.03701	-0.151466
70.021	17.5088	-0.778744	-0.391474
97.7234	62.796	-0.959731	-0.116698
66.9343	86.0857	-1.22664	-0.387703
97.0351	63.3368	-0.999451	-0.0869998
69.3633	86.7226	-1.08986	-1.20228
67.4588	85.5692	-0.759359	-0.0860583
67.6929	86.3864	-0.908269	0.0964504
5.79685	86.2578	0.751204	-0.566342
67.6285	87.2034	-1.01196	-0.151658
68.5162	85.8909	-0.759128	-0.565055
68.5185	86.8892	-1.4383	-0.781656
69.3881	85.6657	-0.855372	0.134112
70.6812	88.8415	-0.346434	-0.0273409
69.2945	87.4943	-1.50738	-0.235252
69.6922	86.1994	-0.672032	-0.807929
70.3071	88.2351	0.228992	0.686493
69.9188	87.5022	-1.98502	-0.244318
13.1822	55.0138	-0.0218093	0.688959
70.0392	87.4875	1.95867	-0.404502
100.004	63.8081	0.20281	0.621553
45.005	7.17358	0.248795	-0.470172
8	62
11.0702	83.8286	-0.0104424	-1.00972
61.4787	85.9963	-0.91469	-0.262288
65.581	46.0011	-1.00998	-0.00181306
62.2731	86.7228	-0.995794	0.296578
62.442	87.4589	-0.987654	0.30016
70.3226	85.7343	-0.0103613	0.331991
10.9742	84.7904	0.258924	-0.925661
65.0019	86.0579	-0.933804	0.469938
63.3965	86.8073	-0.731541	-0.0553788
63.0077	86.2968	-1.12736	0.00126201
9.56474	86.4227	0.776252	-0.625268
64.4846	86.7789	-1.08127	0.236669
93.8116	62.3176	-1.00101	-0.13443
65.4489	48.497	-0.75644	0.644332
50.393	9.15422	0.717599	0.842369
65.3113	85.4693	0.288443	0.440076
67.6167	87.6526	-0.737482	-0.678834
64.3536	87.5022	-1.03676	0.22962
65.8134	85.2999	-0.803327	-0.0126668
10.9948	59.7728	0.0232529	1.00905
64.2003	89.1652	-1.00979	-0.0232668
66.2467	48.0349	-0.921808	0.241578
65.0129	18.9202	-0.70716	0.70952
49.7383	8.92403	0.692952	0.52671
64.1282	85.5159	-0.711389	-0.640526
65.2153	87.5458	-0.995514	0.104608
13.9196	59.9993	0.726223	0.710034
49.2357	8.22819	0.699876	0.718817
71.1187	87.5699	-0.778969	-0.423122
65.1893	86.5997	-0.798302	0.642101
13.298	59.2759	0.545843	0.793816
65.5855	88.2677	-0.980513	0.127437
95.5764	62.4073	-1.01221	-0.134767
69.1804	17.0664	-0.821602	-0.54115
96.7501	62.6628	-0.981491	-0.140059
65.9804	85.8717	-0.752241	0.0448846
96.029	63.2097	-1.00783	-0.149706
68.233	86.3438	-0.946307	-0.169677
66.7042	85.6428	-0.772699	0.0736338
66.6644	86.3511	-1.09509	-0.00372152
6.69422	85.9608	0.974021	-0.103105
66.6142	87.1144	-1.0072	-0.0558712
67.5685	85.3513	-1.23009	-0.224645
67.4973	86.1832	-0.896981	-0.688344
68.2431	85.4274	-0.829885	0.0871861
70.2402	88.937	-0.724404	-0.00992083
68.0481	86.968	-1.01054	-0.591856
68.9273	85.8417	-0.824387	-0.0199321
70.869	88.2338	0.251831	-0.407694
68.6068	87.4485	-0.974299	-0.11473
13.0674	55.8791	-0.112404	0.959085
70.7326	87.0723	0.246656	0.0529479
99.6542	63.6717	-0.605123	-0.530041
45.6948	6.94577	0.909728	-0.0566051
70.059	86.2028	0.645314	-1.89303
69.4015	86.9055	-1.53448	-1.2288
69.1036	88.0598	-0.955996	-0.627733
70.2565	87.8743	0.560237	1.31794
70.4135	86.6663	1.92367	0.547246
70.0607	87.0517	1.50765	0.511938
70.0002	86.3789	0.0827798	-0.252695
69.9711	86.6604	-1.44259	1.38526
9	69
11.2198	82.8748	0.448987	-0.855245
61.5307	86.0028	-0.262131	-0.17551
64.6819	45.6879	-0.804824	-0.514662
61.2852	87.0337	-0.981327	0.317798
61.4653	87.7509	-0.970593	0.288391
70.7866	85.6438	0.20991	0.836401
11.0651	83.8186	-0.0121956	-0.99353
63.884	86.1963	-1.13403	0.0471601
62.6599	86.6327	-0.781137	-0.333584
61.9131	86.4173	-0.872947	0.403914
10.3009	85.7419	0.711327	-0.713215
63.4475	86.9868	-0.995412	0.1999
92.8106	62.1832	-1.00101	-0.13443
64.7321	49.2013	-0.711307	0.710387
51.1441	9.89771	0.897909	0.456632
64.4654	85.6147	-0.915731	-0.479019
66.765	87.1794	-1.04997	-0.13985
63.3237	87.7354	-1.02473	0.228875
65.3273	85.2987	-0.575319	-0.00322483
11.0042	60.7824	0.000792126	1.00987
63.1905	89.1425	-1.0098	-0.0222065
65.4275	48.5251	-0.753032	0.623647
64.3166	19.6465	-0.672762	0.744485
50.4487	9.52346	0.748773	0.642342
63.502	84.7603	-0.581608	-0.813643
64.2065	87.7238	-1.03782	0.284441
14.6589	60.6977	0.763001	0.657984
49.9343	8.93448	0.695243	0.695561
70.7654	87.4512	-0.453606	-0.443366
64.3499	87.0549	-0.897038	0.182152
13.9486	60.0101	0.705564	0.702443
64.6025	88.3881	-0.980195	0.121071
94.5661	62.2741	-1.00985	-0.132891
68.4127	16.4335	-0.728863	-0.690749
95.7654	62.5222	-0.986545	-0.140211
65.2052	85.9209	-1.02428	-0.0735802
95.0222	63.0521	-1.00556	-0.161959
67.4235	86.1076	-0.734461	-0.123591
65.9202	85.6792	-0.817593	0.12123
65.7407	86.4323	-0.773316	0.032297
7.68798	85.954	1.00331	0.0424312
65.6127	87.1283	-1.01066	0.101218
66.5779	85.3541	-0.842258	0.154344
66.6658	85.9722	-0.749128	0.1713
67.3399	85.462	-0.9592	-0.269091
69.3961	88.6235	-0.951683	-0.49231
67.1332	86.606	-0.908962	-0.193634
68.0851	85.8778	-0.803325	-0.0678047
70.7722	88.2685	-0.386458	-0.0213519
67.5907	87.2552	-0.996738	-0.19713
12.9977	56.8673	-0.0309723	1.00306
70.8727	86.8454	0.422932	-0.42895
98.9412	63.1225	-0.872112	-0.358858
46.6617	6.95912	0.995064	0.0466607
69.2529	85.4807	-0.800885	0.372468
68.1408	86.5636	-1.03872	0.188696
68.6997	87.3055	-0.625481	-0.409856
70.1684	88.5191	-0.294461	-0.0306594
70.8012	86.1688	-0.501955	-0.308148
70.1039	87.5685	1.7917	-0.888712
69.8387	86.2533	-0.753261	-0.415924
69.0773	86.77	-0.63962	-1.18593
70.1727	86.6826	-0.649495	-0.631725
4.98618	88.0796	-0.691023	0.169032
12.7301	54.9931	-0.289065	-0.343233
70.0233	87.8617	1.16524	1.62549
99.9839	63.5053	-0.80647	0.795815
69.9938	18.4945	-0.310606	0.708802
44.9829	8.43508	-0.853337	-0.482076
10	80
11.8274	82.099	0.698651	-0.720887
61.4737	85.997	-0.477042	-0.340137
63.8191	45.7406	-0.886926	0.336219
60.3023	87.3482	-0.989402	0.312462
60.4979	88.0407	-0.964942	0.290927
70.9484	85.7944	0.604483	0.132906
11.0229	82.8198	-0.0386204	-1.00408
62.8227	86.1582	-1.0185	-0.090617
61.9215	86.2324	-0.391939	-0.240457
61.0448	86.9599	-0.913344	0.469957
10.9122	84.9721	0.360982	-0.893231
62.4687	87.1954	-0.971439	0.214238
91.8096	62.0488	-1.00101	-0.13443
63.8532	49.6083	-0.960826	0.252681
52.07	10.2677	0.86543	0.496089
63.6949	84.9127	-0.692496	-0.793664
65.7576	86.9246	-0.923138	-0.442568
62.2986	87.9537	-1.0288	0.209412
65.0776	85.3837	-0.141576	0.0775847
11.0022	61.7923	-0.00270182	1.00998
62.1806	89.1207	-1.00983	-0.0212004
64.5421	48.9166	-0.951504	0.273891
63.9659	20.539	-0.122437	0.972055
50.9934	10.3179	0.268761	0.96077
62.9335	83.9306	-0.561705	-0.83797
63.1446	87.9483	-1.07008	0.158342
15.5635	61.0404	0.982014	0.119242
50.6302	9.62328	0.700629	0.681022
70.3266	87.2632	-0.001932	0.30095
63.4231	87.2053	-0.948216	0.16617
14.6692	60.7025	0.745417	0.652729
63.6398	88.5241	-0.951382	0.138856
93.5554	62.1404	-1.0117	-0.134662
67.5551	16	-0.95823	-0.193139
94.7782	62.3828	-0.987458	-0.138665
64.2229	85.6423	-0.811733	-0.568208
94.0178	62.8886	-1.00343	-0.164247
66.6696	86.0404	-0.712119	0.0138796
65.2037	86.0104	-0.693258	0.464061
64.8245	86.537	-1.13936	0.25402
8.69488	85.9909	1.00883	0.02698
64.5877	87.1545	-1.06274	0.0393051
65.7081	85.3337	-0.916398	-0.0807421
65.8944	85.9463	-0.660452	-0.12403
66.4077	85.437	-0.895564	0.0319836
68.2873	88.2122	-1.16445	-0.397259
66.2759	86.5087	-0.773107	-0.100841
67.3763	85.9086	-0.705326	0.130007
70.3895	88.1309	-0.120364	0.0464072
66.5992	87.0953	-1.02911	-0.0928033
12.9905	57.8744	0.00468559	1.00905
70.8443	86.6516	-0.235639	-0.0518316
97.99	62.9489	-0.990968	-0.047096
47.6605	7.00869	0.956364	0.183043
68.3184	85.6885	-1.09792	-0.229903
67.124	86.7902	-1.01617	0.190199
67.9215	86.9085	-0.777335	-0.454423
69.5707	88.79	-0.735507	0.277775
70.3252	85.8189	-0.910342	-0.858237
69.1374	87.617	-0.909452	-0.000736829
68.8905	86.0612	-0.790262	0.141609
68.1725	86.2979	-1.12342	0.0555182
69.489	85.5486	-0.95321	-0.58513
5.12809	88.3612	0.484289	0.271555
12.3076	55.3541	-0.411355	0.764522
69.1226	88.344	-0.572458	0.150977
99.2205	63.4439	-0.637554	-0.582213
69.3826	18.4854	-0.719638	-0.453736
45.1943	8.08697	0.751763	-0.220027
68.9702	86.9546	-1.62057	-0.511297
70.136	18.3202	-0.169094	1.99284
70.0179	86.3558	-0.54705	-0.484225
69.7716	16.0794	-0.53171	0.369787
5.31334	87.4432	0.715289	-0.587126
69.6378	86.8581	-1.1216	-0.326757
70.161	17.0842	0.103134	-1.28771
69.9189	87.978	-1.48391	-0.950629
69.9456	18.0049	-1.62106	-1.1714
11.9278	54.9873	0.602945	-0.633221
72.0156	47.9479	0.779595	-0.600753
11	84
12.5524	81.3996	0.741554	-0.684433
61.1344	85.7348	-0.345871	-0.396007
62.9278	46.1542	-0.893123	0.452511
59.3092	87.6589	-0.992314	0.309386
59.5349	88.3295	-0.961263	0.284887
70.8488	86.2489	-0.46321	0.571188
10.9987	81.8125	-0.00927742	-1.00913
62.0852	86.022	-0.391708	-0.18227
61.4983	86.1629	-0.388293	0.0652011
60.129	87.3691	-0.919266	0.378717
11.0652	84.0113	0.0186928	-0.993955
61.5001	87.4136	-0.966597	0.221381
90.817	61.906	-0.912152	-0.223119
62.8708	49.8178	-0.993359	0.187526
52.8972	10.8202	0.879226	0.429644
63.0987	84.0758	-0.378112	-0.923404
64.9897	86.498	-0.52503	-0.230821
61.2626	88.1571	-1.04203	0.198047
64.2985	85.5665	-0.69884	0.0287129
11.054	62.7065	0.347545	0.36756
61.1707	89.1009	-1.01011	-0.0172617
63.573	49.1577	-0.977711	0.224252
63.9474	21.5321	0.0503789	1.00233
51.0808	11.3198	-0.0323365	1.00787
62.3738	83.0902	-0.558675	-0.841534
62.0892	88.096	-1.04149	0.150362
16.5653	61.055	1.00949	-0.0513479
51.4918	10.0065	0.961022	0.162758
70.0217	87.2923	1.57529	-1.23226
62.4674	87.39	-0.959054	0.196971
15.5588	61.0382	0.967544	0.112267
62.6811	88.6429	-0.967388	0.0999488
92.5423	62.0046	-1.01468	-0.136903
66.5674	15.943	-1.00112	0.0332103
93.7908	62.2449	-0.987293	-0.137205
63.5468	84.9208	-0.604633	-0.804546
93.0153	62.7241	-1.00158	-0.164796
65.9777	85.9871	-0.760175	-0.0990867
64.2934	86.2682	-1.1443	0.147855
63.5908	86.4826	-1.2801	-0.208652
9.69728	85.981	0.947156	-0.192224
63.5111	87.2553	-0.982419	-0.115009
65.0751	85.3206	-0.317339	-0.0725521
65.2029	85.899	-0.669376	-0.0869834
65.7134	85.4097	-0.599922	-0.00601699
67.3786	87.6141	-0.86726	-0.704825
65.6006	86.4535	-0.537135	0.0223835
66.6201	86.0674	-0.837964	0.149597
69.8811	88.1469	-0.844708	-0.0659496
65.5016	87.0828	-1.1104	0.015199
13.0684	58.8608	0.331127	0.900384
70.1671	86.4598	-0.954056	-0.248128
96.9936	62.8472	-0.998882	-0.129284
48.5043	7.46947	0.759958	0.629225
67.3774	85.4791	-0.748976	-0.161483
66.1611	86.9799	-0.936051	0.207852
67.0333	86.6681	-0.900437	-0.337589
68.7465	88.9967	-0.936606	0.0899953
69.4643	85.3477	-0.832208	0.313397
68.0052	87.5417	-1.10513	-0.171682
68.0638	86.1534	-0.855926	-0.00223292
67.2924	86.0631	-0.752921	-0.139244
68.5214	85.5719	-0.962835	0.281854
5.85101	88.212	0.870424	-0.271881
12.0653	56.3359	-0.161785	1.00134
68.4346	88.0749	-0.603836	-0.385788
98.3875	63.0473	-0.943099	-0.237794
68.5296	18.1231	-0.962483	-0.21941
46.0954	7.97202	0.975942	-0.0297901
67.7062	86.7506	-0.862591	0.0516083
69.7099	18.9232	-0.602362	-0.318188
69.2547	86.2485	-0.881589	0.0826843
69.0588	16.6169	-0.97063	0.517606
6.15651	87.0154	0.949615	-0.203041
68.5757	86.6499	-1.10931	-0.317995
69.7656	16.7281	-0.51724	0.202523
68.9149	87.2023	-0.643061	-0.511059
68.7529	17.3804	-0.96338	-0.495569
11.714	55.0485	-0.498907	0.558771
72.6934	47.8142	-0.0819159	0.0764132
70.0306	87.5361	1.53033	1.28766
100.01	63.6227	0.480149	0.796071
72.016	48.779	0.80029	-0.0355579
45.0068	8.46111	0.338742	0.934643
12	91
13.2855	80.7056	0.724425	-0.703498
61.1924	85.5877	0.24856	-0.00524172
62.0344	46.6174	-0.89339	0.468636
58.322	87.969	-0.982333	0.311604
58.576	88.6079	-0.955726	0.271879
70.3773	86.6841	0.110085	-1.56704
10.997	80.8029	0.00213697	-1.00988
61.8325	85.8319	-0.131562	-0.187402
61.3588	86.176	0.0319217	0.168284
59.2054	87.7401	-0.927303	0.367421
11.0326	83.0096	-0.0409604	-1.00654
60.5339	87.6359	-0.966568	0.220975
90.3672	61.2389	-0.696674	-0.389177
61.8742	49.9835	-0.998526	0.104233
53.8501	11.0417	0.991692	0.06919
62.8538	83.1174	-0.376972	-0.906128
64.0594	86.4788	-0.857919	-0.192061
60.2187	88.3421	-1.04367	0.16255
63.6543	85.0581	-0.585175	-0.746822
11.628	62.4591	0.646655	-0.590841
60.1597	89.0974	-1.01245	0.022899
62.5934	49.3771	-0.980251	0.216851
63.9875	22.5386	0.0321819	1.00861
51.0266	12.327	-0.0473161	1.00842
61.8155	82.2484	-0.558116	-0.841921
61.0531	88.2538	-1.03401	0.164055
17.5014	61.2139	0.811937	0.491732
52.364	10.4202	0.802348	0.577832
68.5912	87.2848	-1.26201	-0.030262
61.51	87.5937	-0.954686	0.2092
16.5473	61.0513	0.997103	-0.0504492
61.709	88.7306	-0.974198	0.0789195
91.5259	61.8668	-1.01802	-0.138326
65.5618	15.9824	-1.00823	0.0357148
92.8038	62.1084	-0.986748	-0.135787
62.9731	84.0968	-0.557967	-0.833857
92.0146	62.5589	-0.999892	-0.165667
65.1028	86.0191	-0.886461	0.292859
63.2517	86.5176	-1.01663	0.277138
62.3669	86.1976	-1.08884	-0.315764
10.5354	85.5147	0.758937	-0.630063
62.6218	86.9449	-0.844825	-0.419245
65.0766	85.4309	0.00741708	0.0559054
64.3466	85.8182	-0.956496	-0.560383
65.7774	85.43	-0.0608142	0.276743
66.2445	87.1425	-1.10982	-0.293432
64.915	86.5739	-0.836842	0.186238
65.774	86.1338	-0.797875	0.232469
68.8732	88.4513	-0.955893	-0.0930678
64.4427	87.047	-1.00752	-0.0786608
13.6087	59.6655	0.672918	0.72849
69.0618	85.8601	-1.1149	-0.425582
95.9942	62.7103	-0.999784	-0.140772
49.2222	8.16295	0.698967	0.723553
66.701	85.2825	-0.435211	-0.134437
65.233	87.2208	-0.930799	0.264968
66.5482	86.3671	-0.345408	-0.229202
67.7674	89.0343	-1.00048	0.00989708
68.6352	85.4056	-0.881465	-0.214649
67.0689	87.5548	-1.00242	0.199875
67.0411	86.0696	-0.737355	-0.15393
66.4192	85.732	-1.33788	-0.241048
67.6325	85.7625	-0.829179	0.0962445
6.78225	87.9763	0.897486	-0.363775
11.9815	57.3416	-0.0197529	1.00854
67.8779	87.5568	-0.56707	-0.623844
97.4058	62.9565	-1.00019	0.00463518
67.5368	18.0136	-1.00974	-0.0144495
47.0908	7.97976	1.00524	0.0195129
67.0262	86.8431	-0.609147	0.233288
69.1312	18.3025	-0.578415	-0.760119
68.3766	86.2446	-0.784214	-0.483308
68.217	16.8466	-0.72235	0.301411
7.14099	86.9471	1.00139	0.0108764
67.5991	86.4841	-0.847146	-0.061212
69.057	16.8151	-0.774447	-0.289049
68.2639	86.7723	-0.833234	-0.308865
67.5866	17.2864	-1.21565	-0.0455948
11.1765	55.7648	-0.435584	0.845875
72.1434	47.8747	-0.806609	-0.00798106
69.2212	87.5026	-0.639812	-0.510608
101.006	63.6406	0.94285	-0.541351
71.8441	48.4708	-0.715369	-0.317808
45.611	8.49558	0.66836	-0.489404
70.8471	87.4311	0.234644	0.0510001
69.5931	86.4066	-0.828525	-0.569228
99.1664	63.2874	-1.29576	-0.573439
70.1795	87.0599	1.40365	-1.4247
69.7604	87.8727	-1.13363	1.06609
5.00602	88.4409	0.301237	-0.10829
69.9974	87.2792	-0.127947	1.9959
13	99
14.0052	79.9971	0.715848	-0.712348
61.0035	85.6898	-0.124712	0.120958
61.1415	47.0875	-0.888419	0.470886
57.3433	88.284	-0.975665	0.320183
57.6272	88.8725	-0.939037	0.256359
70.7119	85.8214	-0.269407	0.0255312
10.9996	79.7929	0.0018998	-1.00998
61.6546	85.4733	-0.250972	-0.264429
61.2586	86.1924	-0.213076	-0.136831
58.2746	88.1063	-0.934877	0.364878
11.0022	82.0013	-0.0156059	-1.00943
